CODCLI,ESPECIE,PORTE,IDADE,REPRESENTACAO
314890,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00046%
16978,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00031%
309194,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00077%
315227,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00062%
268150,CÃES,MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00108%
17713,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00341%
33680,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00139%
24926,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00139%
320974,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00062%
4004,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00077%
269938,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00077%
325179,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00139%
325873,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00062%
330264,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00015%
331034,CÃES,MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00170%
312959,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00310%
268112,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00217%
306297,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00046%
302655,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
311920,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00201%
268008,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00186%
57834,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00108%
324979,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE,0.00449%
332069,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00062%
33629,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00511%
32653,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00356%
326830,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00031%
269838,GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00619%
330949,CÃES,PEQUENO,ADULTO,0.00403%
301965,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00805%
315033,CÃES,PEQUENO,ADULTO,0.00232%
317751,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00217%
331248,CÃES,MÉDIO,FILHOTE|ADULTO|SÊNIOR,0.00046%
268395,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
332205,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00046%
64563,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00155%
332459,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00031%
63494,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00635%
58015,CÃES,PEQUENO,ADULTO,0.01626%
319312,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00201%
62827,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00093%
329127,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00124%
307998,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00139%
25746,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00093%
329398,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00062%
63374,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00945%
32883,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO|SÊNIOR,0.00031%
333042,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00077%
56172,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00031%
63830,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00232%
318223,CÃES,PEQUENO,ADULTO,0.00557%
2434,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00914%
327540,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00155%
267122,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00046%
326626,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00108%
328120,CÃES,PEQUENO,FILHOTE,0.00031%
328139,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00108%
26261,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
314679,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00062%
331858,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00093%
327931,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00372%
59370,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00093%
316488,CÃES,MÉDIO,FILHOTE,0.00062%
318126,CÃES,PEQUENO,FILHOTE,0.00279%
326772,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00093%
64434,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00387%
331554,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00155%
302845,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00372%
19283,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00186%
332977,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00046%
334235,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00077%
16665,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00449%
310048,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00139%
266458,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00248%
266629,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00434%
324859,CÃES,PEQUENO,FILHOTE,0.00062%
326762,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00201%
329574,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00031%
329840,CÃES,PEQUENO,FILHOTE,0.00077%
327189,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00124%
317835,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00139%
315950,CÃES,PEQUENO,FILHOTE,0.00155%
318940,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00217%
324465,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00186%
319340,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00480%
325184,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00542%
325439,CÃES,PEQUENO,FILHOTE,0.00031%
323857,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00170%
268151,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00434%
319360,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE,0.00232%
326586,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00155%
320907,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00186%
308375,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00170%
306165,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE,0.00588%
270886,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00356%
325245,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00604%
327819,CÃES,MÉDIO,FILHOTE|ADULTO|SÊNIOR,0.00124%
329247,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE,0.00046%
329791,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00341%
330211,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00046%
331280,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00108%
15591,CÃES,PEQUENO|MÉDIO,FILHOTE,0.00031%
331939,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00062%
331745,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00495%
333233,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE,0.00077%
325450,CÃES,PEQUENO,FILHOTE,0.00217%
333941,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE,0.00170%
323843,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00124%
313130,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00201%
309626,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00697%
269528,CÃES,PEQUENO,ADULTO,0.00031%
329341,CÃES,MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00170%
327961,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00186%
317117,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00093%
59414,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00790%
22161,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00279%
3756,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00418%
319186,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00108%
18876,CÃES,PEQUENO,ADULTO,0.00062%
295265,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00015%
319067,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00635%
330470,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00186%
315010,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE,0.00077%
18519,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00372%
269941,CÃES,PEQUENO|MÉDIO|GRANDE,SÊNIOR,0.00805%
333847,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00077%
309152,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00062%
62910,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00124%
318142,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00046%
22129,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00186%
59662,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00356%
24886,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00139%
270963,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00217%
325092,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00031%
324033,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00248%
317222,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00093%
328569,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00077%
332255,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00077%
270002,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00046%
333221,CÃES,PEQUENO,FILHOTE,0.00139%
305466,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00062%
334347,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00170%
16323,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00170%
315028,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00062%
301390,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00031%
319427,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00186%
62984,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00062%
317592,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00217%
329091,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00248%
331588,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00093%
330541,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00325%
333901,GATOS,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00077%
307321,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00155%
59739,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00294%
323658,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00139%
32836,CÃES,GRANDE,ADULTO,0.00341%
21402,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00077%
326820,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00573%
318638,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00341%
332240,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00279%
28499,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00170%
331623,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00170%
307471,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00480%
317977,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00356%
325903,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00155%
61686,CÃES,MÉDIO|GRANDE,SÊNIOR,0.00170%
328176,CÃES,MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00077%
312961,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00186%
57825,CÃES,PEQUENO,ADULTO,0.00155%
319878,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00356%
56095,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00046%
266364,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00077%
323935,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00108%
21983,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00077%
325056,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00031%
324702,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00248%
56106,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.01239%
12892,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00186%
19110,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00124%
329596,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00093%
331031,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00124%
327652,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00046%
55707,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00170%
324697,CÃES,PEQUENO,FILHOTE,0.00279%
327909,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00217%
314085,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00434%
327210,CÃES,PEQUENO,FILHOTE,0.00248%
330905,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00155%
330825,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00372%
7191,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00186%
62171,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00294%
332677,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00108%
301687,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00093%
333021,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00062%
21510,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00108%
306758,CÃES,GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00945%
301719,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00681%
306075,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00062%
13905,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00139%
308686,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00263%
330415,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00062%
32614,CÃES,MÉDIO|GRANDE,ADULTO,0.00511%
269675,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00077%
330468,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00201%
331775,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00077%
332487,CÃES,PEQUENO,ADULTO,0.00139%
318353,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00077%
62638,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00077%
309960,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00046%
318496,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00124%
302428,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00449%
316887,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00232%
319034,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00077%
319049,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00093%
55828,CÃES,PEQUENO,FILHOTE,0.00108%
320787,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00294%
323512,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00217%
317898,CÃES,MÉDIO|GRANDE,ADULTO,0.00139%
313157,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00387%
309956,CÃES,PEQUENO,ADULTO,0.00186%
15613,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00170%
310749,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00294%
323607,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00434%
325818,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00201%
326004,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00062%
21939,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00093%
326201,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00015%
320403,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00465%
25357,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00046%
15714,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00093%
271200,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00046%
310035,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00403%
328006,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00031%
318969,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00170%
321250,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE,0.00341%
316585,CÃES,MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00341%
329428,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE,0.00124%
25320,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00294%
22100,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00062%
328942,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00124%
33271,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00201%
64010,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00186%
306790,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE,0.00139%
330600,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00170%
306943,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00077%
329909,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00372%
331057,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00248%
55355,CÃES,PEQUENO,FILHOTE|ADULTO|SÊNIOR,0.00356%
320694,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00217%
330335,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00542%
310367,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00526%
310491,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00201%
28467,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00046%
317797,CÃES,PEQUENO,ADULTO,0.00465%
309672,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00542%
28722,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,ADULTO,0.00062%
303241,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00372%
313909,CÃES,MÉDIO|GRANDE,ADULTO,0.00341%
317082,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00046%
319924,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00046%
305325,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00217%
58422,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00062%
268421,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00325%
306997,CÃES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00186%
325486,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00031%
331163,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00046%
326695,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00077%
332258,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00077%
22733,CÃES,PEQUENO,ADULTO,0.00434%
325411,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00062%
320668,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00294%
57647,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00697%
327740,CÃES,PEQUENO,ADULTO,0.00046%
329037,CÃES,PEQUENO|MÉDIO|GRANDE,ADULTO,0.00108%
65051,ROEDORES,PEQUENO|MÉDIO|GRANDE,FILHOTE|ADULTO|SÊNIOR,0.00557%
329009,CÃES,PEQUENO,ADULTO,0.00186%
329304,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE,0.00294%
314984,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,0.00573%
