CODCLI,ESPECIE,PORTE,IDADE,REPRESENTACAO
18476,GATOS,PEQUENO,FILHOTE|ADULTO|SENIOR,0.00155%
324777,GATOS,PEQUENO,FILHOTE|ADULTO|SENIOR,0.00108%
26317,GATOS,PEQUENO,FILHOTE|ADULTO|SENIOR,0.00093%
328956,GATOS,PEQUENO,FILHOTE|ADULTO|SENIOR,0.00093%
325875,GATOS,PEQUENO,FILHOTE|ADULTO|SENIOR,0.00046%
328905,GATOS,PEQUENO,FILHOTE|ADULTO|SENIOR,0.00046%
312947,GATOS,PEQUENO,FILHOTE|ADULTO|SENIOR,0.00015%
333497,GATOS,PEQUENO,FILHOTE|ADULTO|SENIOR,0.00015%
326955,GATOS,PEQUENO|MEDIO,ADULTO,0.00062%
313399,GATOS,PEQUENO|MEDIO,ADULTO,0.00031%
318974,GATOS,PEQUENO|MEDIO,ADULTO|SENIOR,0.00031%
266744,GATOS,PEQUENO|MEDIO,ADULTO|SENIOR,0.00031%
318924,GATOS,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00093%
327219,GATOS,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00062%
323701,GATOS,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00062%
333484,GATOS,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00062%
268379,GATOS,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00062%
20051,GATOS,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00046%
330566,GATOS,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00046%
328817,GATOS,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00046%
323732,GATOS,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00015%
2935,GATOS,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00015%
20790,GATOS,PEQUENO|MEDIO|GRANDE,ADULTO,0.16274%
3818,GATOS,PEQUENO|MEDIO|GRANDE,ADULTO,0.09678%
268066,GATOS,PEQUENO|MEDIO|GRANDE,ADULTO,0.06488%
65082,GATOS,PEQUENO|MEDIO|GRANDE,ADULTO,0.05357%
328615,GATOS,PEQUENO|MEDIO|GRANDE,ADULTO,0.04196%
18058,GATOS,PEQUENO|MEDIO|GRANDE,ADULTO,0.02911%
312558,GATOS,PEQUENO|MEDIO|GRANDE,ADULTO,0.02896%
12031,GATOS,PEQUENO|MEDIO|GRANDE,ADULTO,0.02710%
267466,GATOS,PEQUENO|MEDIO|GRANDE,ADULTO,0.00015%
269425,GATOS,PEQUENO|MEDIO|GRANDE,ADULTO,0.00015%
18579,GATOS,PEQUENO|MEDIO|GRANDE,ADULTO|SENIOR,0.00650%
16768,GATOS,PEQUENO|MEDIO|GRANDE,ADULTO|SENIOR,0.00619%
65158,GATOS,PEQUENO|MEDIO|GRANDE,ADULTO|SENIOR,0.00372%
310056,GATOS,PEQUENO|MEDIO|GRANDE,ADULTO|SENIOR,0.00341%
312233,GATOS,PEQUENO|MEDIO|GRANDE,ADULTO|SENIOR,0.00341%
318462,GATOS,PEQUENO|MEDIO|GRANDE,ADULTO|SENIOR,0.00325%
302735,GATOS,PEQUENO|MEDIO|GRANDE,ADULTO|SENIOR,0.00263%
326416,GATOS,PEQUENO|MEDIO|GRANDE,ADULTO|SENIOR,0.00263%
333783,GATOS,PEQUENO|MEDIO|GRANDE,ADULTO|SENIOR,0.00015%
329089,GATOS,PEQUENO|MEDIO|GRANDE,ADULTO|SENIOR,0.00015%
323792,GATOS,PEQUENO|MEDIO|GRANDE,FILHOTE,0.02911%
311910,GATOS,PEQUENO|MEDIO|GRANDE,FILHOTE,0.01641%
17480,GATOS,PEQUENO|MEDIO|GRANDE,FILHOTE,0.00883%
328846,GATOS,PEQUENO|MEDIO|GRANDE,FILHOTE,0.00790%
328192,GATOS,PEQUENO|MEDIO|GRANDE,FILHOTE,0.00697%
330884,GATOS,PEQUENO|MEDIO|GRANDE,FILHOTE,0.00681%
319179,GATOS,PEQUENO|MEDIO|GRANDE,FILHOTE,0.00557%
58022,GATOS,PEQUENO|MEDIO|GRANDE,FILHOTE,0.00557%
17723,GATOS,PEQUENO|MEDIO|GRANDE,FILHOTE,0.00015%
331799,GATOS,PEQUENO|MEDIO|GRANDE,FILHOTE,0.00015%
17697,GATOS,PEQUENO|MEDIO|GRANDE,FILHOTE|ADULTO|SENIOR,0.23381%
4057,GATOS,PEQUENO|MEDIO|GRANDE,FILHOTE|ADULTO|SENIOR,0.15159%
305342,GATOS,PEQUENO|MEDIO|GRANDE,FILHOTE|ADULTO|SENIOR,0.14152%
58421,GATOS,PEQUENO|MEDIO|GRANDE,FILHOTE|ADULTO|SENIOR,0.12047%
22305,GATOS,PEQUENO|MEDIO|GRANDE,FILHOTE|ADULTO|SENIOR,0.10622%
308941,GATOS,PEQUENO|MEDIO|GRANDE,FILHOTE|ADULTO|SENIOR,0.09600%
13618,GATOS,PEQUENO|MEDIO|GRANDE,FILHOTE|ADULTO|SENIOR,0.08965%
318314,GATOS,PEQUENO|MEDIO|GRANDE,FILHOTE|ADULTO|SENIOR,0.08377%
32493,GATOS,PEQUENO|MEDIO|GRANDE,FILHOTE|ADULTO|SENIOR,0.00015%
271204,GATOS,PEQUENO|MEDIO|GRANDE,FILHOTE|ADULTO|SENIOR,0.00015%
56229,GATOS,PEQUENO|MEDIO|GRANDE,SENIOR,0.00465%
18003,GATOS,PEQUENO|MEDIO|GRANDE,SENIOR,0.00108%
320487,GATOS,PEQUENO|MEDIO|GRANDE,SENIOR,0.00015%
326241,GATOS,PEQUENO|MEDIO|GRANDE,SENIOR,0.00062%
503,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,ADULTO,0.26849%
313506,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,ADULTO,0.16103%
25276,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,ADULTO,0.15469%
317788,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,ADULTO,0.12310%
7175,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,ADULTO,0.11783%
18811,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,ADULTO,0.11536%
320106,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,ADULTO,0.11009%
57630,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,ADULTO,0.09430%
332275,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,ADULTO,0.00015%
324631,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,ADULTO,0.00015%
61492,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,ADULTO|SENIOR,0.00139%
319858,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,ADULTO|SENIOR,0.00077%
307611,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,ADULTO|SENIOR,0.00155%
57988,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,ADULTO|SENIOR,0.00139%
305630,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,ADULTO|SENIOR,0.00263%
321086,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,ADULTO|SENIOR,0.00325%
319399,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,ADULTO|SENIOR,0.00139%
330203,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,ADULTO|SENIOR,0.00046%
64043,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,ADULTO|SENIOR,0.00077%
314116,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE,0.05745%
14526,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE,0.03933%
14493,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE,0.03252%
321134,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE,0.02803%
319031,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE,0.02230%
266840,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE,0.02075%
328507,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE,0.01858%
324705,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE,0.01486%
317393,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE,0.00015%
334183,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE,0.00015%
11841,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SENIOR,0.17482%
17879,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SENIOR,0.15531%
62429,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SENIOR,0.15174%
267689,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SENIOR,0.13967%
268488,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SENIOR,0.08903%
18602,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SENIOR,0.08315%
18664,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SENIOR,0.07494%
15956,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SENIOR,0.06163%
56178,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SENIOR,0.00015%
63062,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SENIOR,0.00015%
16127,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,SEM IDADE,0.00062%
325285,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,SEM IDADE,0.00186%
333686,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,SEM IDADE,0.00108%
332711,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,SENIOR,0.00062%
309313,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,SENIOR,0.05419%
328963,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,SENIOR,0.00805%
329023,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,SENIOR,0.00790%
14218,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,SENIOR,0.00619%
318240,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,SENIOR,0.00480%
326412,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,SENIOR,0.01068%
14477,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,SENIOR,0.00403%
61698,GATOS,PEQUENO|MEDIO|GRANDE|GIGANTE,SENIOR,0.00015%
331557,GATOS,SEM PORTE,SEM IDADE,0.00062%
13238,PEIXES,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00573%
62546,PEIXES,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00418%
266634,PEIXES,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00201%
311928,PEIXES,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00093%
63432,PEIXES,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00062%
15934,PEIXES,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00062%
20242,PEIXES,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00046%
64079,PEIXES,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00046%
2338,PEIXES,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00015%
320651,PEIXES,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00015%
325212,PEIXES,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SENIOR,0.00046%
33704,PEIXES,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SENIOR,0.00015%
24519,PEIXES,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SENIOR,0.00201%
318661,PEIXES,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SENIOR,0.00093%
316625,PEIXES,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SENIOR,0.00062%
306259,PASSAROS,MEDIO|GRANDE,FILHOTE|ADULTO|SENIOR,0.00046%
65263,PASSAROS,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.01347%
316767,PASSAROS,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00341%
319391,PASSAROS,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00310%
19795,PASSAROS,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00263%
13239,PASSAROS,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00248%
301153,PASSAROS,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00170%
308841,PASSAROS,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00155%
19359,PASSAROS,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00139%
313774,PASSAROS,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00015%
318770,PASSAROS,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00015%
64578,PASSAROS,PEQUENO|MEDIO|GRANDE,ADULTO|SENIOR,0.00139%
63786,PASSAROS,PEQUENO|MEDIO|GRANDE,ADULTO|SENIOR,0.00139%
59696,PASSAROS,PEQUENO|MEDIO|GRANDE,ADULTO|SENIOR,0.00124%
318529,PASSAROS,PEQUENO|MEDIO|GRANDE,ADULTO|SENIOR,0.00093%
269818,PASSAROS,PEQUENO|MEDIO|GRANDE,ADULTO|SENIOR,0.00093%
270887,PASSAROS,PEQUENO|MEDIO|GRANDE,ADULTO|SENIOR,0.00077%
317366,PASSAROS,PEQUENO|MEDIO|GRANDE,ADULTO|SENIOR,0.00062%
334108,PASSAROS,PEQUENO|MEDIO|GRANDE,ADULTO|SENIOR,0.00046%
332346,PASSAROS,PEQUENO|MEDIO|GRANDE,ADULTO|SENIOR,0.00015%
64548,PASSAROS,PEQUENO|MEDIO|GRANDE,ADULTO|SENIOR,0.00015%
332243,PASSAROS,PEQUENO|MEDIO|GRANDE,FILHOTE,0.00062%
318405,PASSAROS,PEQUENO|MEDIO|GRANDE,FILHOTE,0.00046%
317254,PASSAROS,PEQUENO|MEDIO|GRANDE,FILHOTE,0.00031%
313473,PASSAROS,PEQUENO|MEDIO|GRANDE,FILHOTE,0.00031%
332676,PASSAROS,PEQUENO|MEDIO|GRANDE,FILHOTE,0.00031%
327488,PASSAROS,PEQUENO|MEDIO|GRANDE,FILHOTE,0.00031%
331155,PASSAROS,PEQUENO|MEDIO|GRANDE,FILHOTE,0.00031%
318922,PASSAROS,PEQUENO|MEDIO|GRANDE,FILHOTE,0.00015%
333596,PASSAROS,PEQUENO|MEDIO|GRANDE,FILHOTE,0.00015%
332197,PASSAROS,PEQUENO|MEDIO|GRANDE,FILHOTE,0.00015%
317776,PASSAROS,PEQUENO|MEDIO|GRANDE,FILHOTE|ADULTO|SENIOR,0.03794%
12750,PASSAROS,PEQUENO|MEDIO|GRANDE,FILHOTE|ADULTO|SENIOR,0.03174%
17892,PASSAROS,PEQUENO|MEDIO|GRANDE,FILHOTE|ADULTO|SENIOR,0.03081%
16744,PASSAROS,PEQUENO|MEDIO|GRANDE,FILHOTE|ADULTO|SENIOR,0.01595%
64284,PASSAROS,PEQUENO|MEDIO|GRANDE,FILHOTE|ADULTO|SENIOR,0.01440%
58429,PASSAROS,PEQUENO|MEDIO|GRANDE,FILHOTE|ADULTO|SENIOR,0.01394%
26063,PASSAROS,PEQUENO|MEDIO|GRANDE,FILHOTE|ADULTO|SENIOR,0.01146%
328309,PASSAROS,PEQUENO|MEDIO|GRANDE,FILHOTE|ADULTO|SENIOR,0.00883%
327499,PASSAROS,PEQUENO|MEDIO|GRANDE,FILHOTE|ADULTO|SENIOR,0.00015%
334084,PASSAROS,PEQUENO|MEDIO|GRANDE,FILHOTE|ADULTO|SENIOR,0.00015%
307581,PASSAROS,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SENIOR,0.00588%
329122,PASSAROS,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SENIOR,0.00279%
62704,PASSAROS,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SENIOR,0.00279%
270381,PASSAROS,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SENIOR,0.00232%
309888,PASSAROS,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SENIOR,0.00186%
15974,PASSAROS,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SENIOR,0.00170%
303294,PASSAROS,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SENIOR,0.00124%
269426,PASSAROS,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SENIOR,0.00108%
309214,PASSAROS,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SENIOR,0.00015%
331778,PASSAROS,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SENIOR,0.00015%
16726,ROEDORES,PEQUENO,FILHOTE|ADULTO|SENIOR,0.00046%
318816,ROEDORES,PEQUENO,FILHOTE|ADULTO|SENIOR,0.00031%
324781,ROEDORES,PEQUENO,FILHOTE|ADULTO|SENIOR,0.00015%
324810,ROEDORES,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00836%
327299,ROEDORES,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00790%
62844,ROEDORES,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00681%
317682,ROEDORES,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00635%
13472,ROEDORES,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00573%
320508,ROEDORES,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00511%
324633,ROEDORES,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00511%
328953,ROEDORES,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00495%
332033,ROEDORES,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00015%
56176,ROEDORES,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00015%
318666,ROEDORES,PEQUENO|MEDIO|GRANDE,FILHOTE|ADULTO|SENIOR,0.00681%
319388,ROEDORES,PEQUENO|MEDIO|GRANDE,FILHOTE|ADULTO|SENIOR,0.00588%
65051,ROEDORES,PEQUENO|MEDIO|GRANDE,FILHOTE|ADULTO|SENIOR,0.00557%
314448,ROEDORES,PEQUENO|MEDIO|GRANDE,FILHOTE|ADULTO|SENIOR,0.00356%
325325,ROEDORES,PEQUENO|MEDIO|GRANDE,FILHOTE|ADULTO|SENIOR,0.00201%
310049,ROEDORES,PEQUENO|MEDIO|GRANDE,FILHOTE|ADULTO|SENIOR,0.00170%
20368,ROEDORES,PEQUENO|MEDIO|GRANDE,FILHOTE|ADULTO|SENIOR,0.00093%
328854,ROEDORES,PEQUENO|MEDIO|GRANDE,FILHOTE|ADULTO|SENIOR,0.00093%
312587,ROEDORES,PEQUENO|MEDIO|GRANDE,FILHOTE|ADULTO|SENIOR,0.00015%
330713,ROEDORES,PEQUENO|MEDIO|GRANDE,FILHOTE|ADULTO|SENIOR,0.00015%
21128,ROEDORES,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SENIOR,0.01378%
306634,ROEDORES,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SENIOR,0.00898%
329383,ROEDORES,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SENIOR,0.00650%
331385,ROEDORES,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SENIOR,0.00465%
64419,ROEDORES,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SENIOR,0.00465%
330926,ROEDORES,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SENIOR,0.00418%
307150,ROEDORES,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SENIOR,0.00310%
19956,ROEDORES,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SENIOR,0.00201%
317975,ROEDORES,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SENIOR,0.00015%
315961,ROEDORES,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SENIOR,0.00015%
331168,REPTEIS,PEQUENO|MEDIO,FILHOTE,0.00062%
324477,REPTEIS,PEQUENO|MEDIO,FILHOTE,0.00015%
334284,REPTEIS,PEQUENO|MEDIO,FILHOTE,0.00015%
313616,REPTEIS,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.01254%
324197,REPTEIS,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00232%
315302,REPTEIS,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00217%
28405,REPTEIS,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00062%
329486,REPTEIS,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00015%
326454,REPTEIS,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00015%
332781,REPTEIS,PEQUENO|MEDIO,FILHOTE|ADULTO|SENIOR,0.00015%
30481,REPTEIS,PEQUENO|MEDIO|GRANDE,FILHOTE|ADULTO|SENIOR,0.00108%
271567,REPTEIS,PEQUENO|MEDIO|GRANDE,FILHOTE|ADULTO|SENIOR,0.00015%
324745,REPTEIS,PEQUENO|MEDIO|GRANDE,FILHOTE|ADULTO|SENIOR,0.00031%
6887,SEM ESPECIE,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SENIOR,0.00155%
314767,SEM ESPECIE,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SENIOR,0.00155%
333078,SEM ESPECIE,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SENIOR,0.00062%
316558,SEM ESPECIE,PEQUENO|MEDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SENIOR,0.00077%
25427,SEM ESPECIE,SEM PORTE,FILHOTE|ADULTO|SENIOR,0.00062%
33288,SEM ESPECIE,SEM PORTE,FILHOTE|ADULTO|SENIOR,0.00341%
331421,SEM ESPECIE,SEM PORTE,SEM IDADE,0.00434%
313621,SEM ESPECIE,SEM PORTE,SEM IDADE,0.00403%
22408,SEM ESPECIE,SEM PORTE,SEM IDADE,0.00310%
330395,SEM ESPECIE,SEM PORTE,SEM IDADE,0.00294%
15941,SEM ESPECIE,SEM PORTE,SEM IDADE,0.00263%
325968,SEM ESPECIE,SEM PORTE,SEM IDADE,0.00263%
325110,SEM ESPECIE,SEM PORTE,SEM IDADE,0.00232%
20552,SEM ESPECIE,SEM PORTE,SEM IDADE,0.00170%
18469,SEM ESPECIE,SEM PORTE,SEM IDADE,0.00015%
332935,SEM ESPECIE,SEM PORTE,SEM IDADE,0.00015%
