CODCLI,CODPROD,EAN,PRODUTO,ESPECIE,PORTE,IDADE,DEPARTAMENTO,DT_VENDA,QT_VENDA
241,10010,7898053586533,SUPLEMENTO VETNIL NUTRALIFE INTESIV PÓ 300 G - PARA CÃES E GATOS,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
15674,5512,7897085903073,SUPLEMENTO VITAMÍNICO  MUNDO ANIMAL NUTRISANA GLUTAMINA 120 ML - PARA CÃES E GATOS,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
18889,25597,7896029022276,RAÇÃO ÚMIDA PEDIGREE SACHÊ CORDEIRO AO MOLHO PARA CÃES ADULTOS RAÇAS PEQUENAS 100 G,CÃES,PEQUENO,ADULTO,ALIMENTOS,00:00.0,2
313300,266359,606529229870,SUPLEMENTO VITAMÍNICO BIOSYN NUXCELL FEL 2 G - PARA GATOS,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
1,266360,606529141691,SUPLEMENTO VITAMÍNICO BIOSYN NUXCELL NEO 2 G - PARA CÃES,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
1,266358,606529229634,SUPLEMENTO VITAMÍNICO BIOSYN NUXCELL PLUS 2 G - PARA CÃES E GATOS,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,3
317576,9854,7897940701288,SUPLEMENTO VITAMÍNICO IMEVE BIOVITAM COM PROBIÓTICO 14 G- PARA CÃES E GATOS,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
302320,259531,7898510457925,RAÇÃO SECA HERCOSUL THREE DOGS SUPER PREMIUM PARA CÃES FILHOTES RAÇAS PEQUENAS E MIMI FRANGO 1KG,CÃES,PEQUENO,FILHOTE,ALIMENTOS,00:00.0,1
15909,9854,7897940701288,SUPLEMENTO VITAMÍNICO IMEVE BIOVITAM COM PROBIÓTICO 14 G- PARA CÃES E GATOS,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
1,9485,7898195861932,SUPLEMENTO VITAMÍNICO LACTOBAC DOG COM  PREBIÓTICO E PROBIÓTICOS 16 G,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
20208,9485,7898195861932,SUPLEMENTO VITAMÍNICO LACTOBAC DOG COM  PREBIÓTICO E PROBIÓTICOS 16 G,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
20208,9485,7898195861932,SUPLEMENTO VITAMÍNICO LACTOBAC DOG COM  PREBIÓTICO E PROBIÓTICOS 16 G,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
56261,9485,7898195861932,SUPLEMENTO VITAMÍNICO LACTOBAC DOG COM  PREBIÓTICO E PROBIÓTICOS 16 G,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
18547,13326,7898195863639,"SUPLEMENTO VITAMÍNICO ORGANNACT GLICOL PET 30 ML - PARA CÃES, GATOS, RÉPTEIS E PÁSSAROS E ROEDORES",CÃES|GATOS|RÉPTEIS|PÁSSAROS|ROEDORES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
48,2466,7898923563152,RAÇÃO SECA DOG EXCELLENCE PARA CÃES ADULTOS RAÇAS GRANDES CARNE 15 KG,CÃES,GRANDE,ADULTO,ALIMENTOS,00:00.0,1
241,1852,7898195861024,SUPLEMENTO VITAMÍNICO ORGANNACT NUTRIFULL CAT 30 ML - PARA GATOS,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
1,1852,7898195861024,SUPLEMENTO VITAMÍNICO ORGANNACT NUTRIFULL CAT 30 ML - PARA GATOS,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
22161,1531,7898195860737,SUPLEMENTO VITAMÍNICO ORGANNACT NUTRIFULL DOG 30 ML - PARA CÃES,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
63048,5944,7898195862748,SUPLEMENTO VITAMÍNICO ORGANNACT OMEGA 3 DOG 500MG -  30 CÁPSULAS - PARA CÃES,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
63048,5944,7898195862748,SUPLEMENTO VITAMÍNICO ORGANNACT OMEGA 3 DOG 500MG -  30 CÁPSULAS - PARA CÃES,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
15845,260546,7896210540282,"SUPLEMENTO VITAMÍNICO PROVETS VITAMINA C 30 ML - PARA CÃES, GATOS, AVES, ROEDORES E RÉPTEIS",CÃES|GATOS|RÉPTEIS|PÁSSAROS|ROEDORES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
63048,13965,7898053594859,SUPLEMENTO VITAMÍNICO VETNIL PELO E DERME DHA + EPA 750 - 30 COMPRIMIDOS - PARA CÃES E GATOS,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,0
57622,6789,7897348203810,RAÇÃO SECA PREMIER GOLDEN FÓRMULA PARA CÃES ADULTOS RAÇAS PEQUENAS FRANGO MINI BITS 3 KG,CÃES,PEQUENO,ADULTO,ALIMENTOS,00:00.0,1
1,10664,7898053590110,SUPLEMENTO VITAMÍNICO VETNIL PELO E DERME GOLD - 60 COMPRIMIDOS - PARA CÃES E GATOS,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
1,1560,7898053582795,"SUPLEMENTO VITAMÍNICO VETNIL VITA VET C GOTAS 30 ML - PARA CÃES, GATOS, MUSTALÍDEOS, ROEDORES E RÉPTEIS",CÃES|GATOS|RÉPTEIS|PÁSSAROS|ROEDORES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
16744,55792,55792,TAPETE HIGIÊNICO KELCO KELDOG ANTIODOR 80X60CM - 30 UNIDADES,CÃES|GATOS|ROEDORES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
1,259227,259227,TAPETE HIGIÊNICO PETIX SUPER SECÃO MAX 80X60CM - 30 UNIDADES,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
306634,56015,7898590072155,TAPETE HIGIÊNICO PETLIKE GOOD PADS SLIM 60X60CM - 30 UNIDADES,CÃES|GATOS|ROEDORES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
317762,11293,7898590070809,TAPETE HIGIÊNICO PETLIKE GOOD PADS SLIM 60X60CM - 50 UNIDADES,CÃES|GATOS|ROEDORES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
32643,11292,7898590070977,TAPETE HIGIÊNICO PETLIKE GOOD PADS SLIM 60X60CM - 7 UNIDADES,CÃES|GATOS|ROEDORES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
15909,11292,7898590070977,TAPETE HIGIÊNICO PETLIKE GOOD PADS SLIM 60X60CM - 7 UNIDADES,CÃES|GATOS|ROEDORES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
266694,11291,7898949682080,TAPETE HIGIÊNICO PETLIKE ULTRA PADS SLIM 60X60CM - 30 UNIDADES,CÃES|GATOS|ROEDORES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
302317,11291,7898949682080,TAPETE HIGIÊNICO PETLIKE ULTRA PADS SLIM 60X60CM - 30 UNIDADES,CÃES|GATOS|ROEDORES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
1,260204,7898641313930,TESOURA GERMANHART PARA UNHAS DE GATOS,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,HIGIENE E BELEZA,00:00.0,1
308806,15220,7896210500675,TRANQUILIZANTE  PROVETS CALMAVET 30 ML - PARA CÃES E GATOS,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
15919,1195,7898195863066,TRANQUILIZANTE ORGANNACT CALMYN DOG 40 ML - PARA CÃES,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
1,53468,7891217000210,TRATAMENTO INSUFUCIÊNCIA CARDÍACA ELANCO FORTEKOR FLAVOUR 5 MG - 28 COMPRIMIDOS - PARA CÃES E GATOS,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
317772,53468,7891217000210,TRATAMENTO INSUFUCIÊNCIA CARDÍACA ELANCO FORTEKOR FLAVOUR 5 MG - 28 COMPRIMIDOS - PARA CÃES E GATOS,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
1,54234,7898590071332,VARINHA PETLIKE BORBOLETA ROSA,GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,BAZAR,00:00.0,1
1,51372,7898043432581,VERMÍFUGO CEVA CANEX PLUS 3 ATÉ 10 KG - 4 COMPRIMIDOS - PARA CÃES,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
266876,6684,7898939789188,RAÇÃO SECA PREMIATTA CLASSIC SÊNIOR PARA CÃES ADULTOS DE PORTE MÉDIO E GRANDE 15 KG,CÃES,MÉDIO|GRANDE,SÊNIOR,ALIMENTOS,00:00.0,1
307035,9861,7897940700397,VERMÍFUGO IMEVE SOLUVER SUSPENSÃO 20 ML- PARA CÃES,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
1,181,7791432010608,VERMÍFUGO KONIG BASKEN SUSPENSÃO ANTIPARASITÁRIO 20 ML - PARA CÃES E GATOS,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
61900,2128,7898019866648,VERMÍFUGO OUROFINO TOP DOG ANTIPARASITÁRIO PARA CÃES 10 KG -4 COMPRIMIDOS,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,2
313285,2128,7898019866648,VERMÍFUGO OUROFINO TOP DOG ANTIPARASITÁRIO PARA CÃES 10 KG -4 COMPRIMIDOS,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
15770,2127,7898019866655,VERMÍFUGO OUROFINO TOP DOG ANTIPARASITÁRIO PARA CÃES 30 KG - 2 COMPRIMIDOS,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
1,260536,7896210510735,VERMÍFUGO PROVETS PROVEX ATÉ 10 KG - 4 COMPRIMIDOS - PARA CÃES,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
307215,260536,7896210510735,VERMÍFUGO PROVETS PROVEX ATÉ 10 KG - 4 COMPRIMIDOS - PARA CÃES,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
22161,2473,7898923563695,"RAÇÃO SECA DOG EXCELLENCE PARA CÃES ADULTOS RAÇAS PEQUENAS SALMÃO 1,5KG",CÃES,PEQUENO,ADULTO,ALIMENTOS,00:00.0,1
61359,266788,7898006191043,VERMÍFUGO UCBVET THERAX PLUS 1320MG - 4 COMPRIMIDOS - PARA CÃES,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,2
308765,259322,7898256301445,RAÇÃO SECA GRANVITA QUATREE LIFE PARA CÃES ADULTOS RAÇAS PEQUENAS 1 KG,CÃES,PEQUENO,ADULTO,ALIMENTOS,00:00.0,1
15919,869,7898053584737,VERMÍFUGO VETNIL VETMAX PLUS 700MG ATÉ 10 KG - 4 COMPRIMIDOS - PARA CÃES E GATOS,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
15845,2099,7896029022269,RAÇÃO ÚMIDA PEDIGREE SACHÊ FRANGO AO MOLHO PARA CÃES ADULTOS RAÇAS PEQUENAS 100 G,CÃES,PEQUENO,ADULTO,ALIMENTOS,00:00.0,2
17166,869,7898053584737,VERMÍFUGO VETNIL VETMAX PLUS 700MG ATÉ 10 KG - 4 COMPRIMIDOS - PARA CÃES E GATOS,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
270433,9632,7898053586373,VERMÍFUGO VETNIL VETMAX PLUS SUSPENSÃO ANTIPARASITÁRIO 30 ML - PARA CÃES E GATOS,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
1,9632,7898053586373,VERMÍFUGO VETNIL VETMAX PLUS SUSPENSÃO ANTIPARASITÁRIO 30 ML - PARA CÃES E GATOS,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
317663,9632,7898053586373,VERMÍFUGO VETNIL VETMAX PLUS SUSPENSÃO ANTIPARASITÁRIO 30 ML - PARA CÃES E GATOS,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
1,9632,7898053586373,VERMÍFUGO VETNIL VETMAX PLUS SUSPENSÃO ANTIPARASITÁRIO 30 ML - PARA CÃES E GATOS,CÃES|GATOS,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
21079,766,7897515654339,VERMÍFUGO VIRBAC ENDOGARD ANTIPARASITÁRIO ATÉ 10 KG - 2 COMPRIMIDOS - PARA CÃES,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
21079,1823,7897515654322,"VERMÍFUGO VIRBAC ENDOGARD ANTIPARASITÁRIO ATÉ 2,5KG - 2 COMPRIMIDOS - PARA CÃES",CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
18480,1498,7897515654346,VERMÍFUGO VIRBAC ENDOGARD ANTIPARASITÁRIO ATÉ 30 KG - 2 COMPRIMIDOS - PARA CÃES,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
15845,5664,7896210503614,XAROPE PROVETS TOSSICANIS 90 ML - PARA CÃES,CÃES,PEQUENO|MÉDIO|GRANDE|GIGANTE,FILHOTE|ADULTO|SÊNIOR,FARMÁCIA,00:00.0,1
